,DOWLKNUM,YEAR,GENUS,PROVNAME,Avg_CPUE,MaxDepth_m,Area_acres,NAME,X_UTM,Y_UTM,GeoI,YR,Log_CPUE
9081,38052900,1992,Coregonus,Laurentian Mixed Forest Province,9.656565657,44.19599993,4819,Snowbank,171.689818,133.26981,0.188519495,3,2.366176196
9091,38064000,1992,Coregonus,Laurentian Mixed Forest Province,9.791666667,35.66159995,383,Ojibway,162.8603325,128.173408,0.1240506,3,2.378774231
9097,39000200,1992,Coregonus,Laurentian Mixed Forest Province,9.538461538,NA,307010,Lake of the Woods,-86.1779634,259.903325,NA,3,2.355031568
9121,44001400,1992,Coregonus,Laurentian Mixed Forest Province,3.3,7.619999988,1072,South Twin,-146.1306563,50.859321,0.750920094,3,1.458615023
9134,48000200,1992,Coregonus,Laurentian Mixed Forest Province,5.3125,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,3,1.842531795
9141,56013000,1992,Coregonus,Eastern Broadleaf Forest Province,3.555555556,22.85999997,4834,Big Pine,-137.5652102,-18.415316,0.364754313,3,1.516347489
9143,56013800,1992,Coregonus,Eastern Broadleaf Forest Province,0.125,23.46959996,2360,East Battle,-142.5029544,-53.525429,0.296976657,3,0.117783036
9145,56014100,1992,Coregonus,Eastern Broadleaf Forest Province,3.714285714,20.72639997,5340,Rush,-139.4166057,-32.307047,0.412440628,3,1.550597412
9149,56018000,1992,Coregonus,Eastern Broadleaf Forest Province,1.5,NA,145,Siverson,-144.7008695,-60.082973,NA,3,0.916290732
9150,56023900,1992,Coregonus,Eastern Broadleaf Forest Province,1.916666667,34.44239995,5672,West Battle,-150.3043479,-53.464512,0.251965251,3,1.070441412
9152,56024200,1992,Coregonus,Eastern Broadleaf Forest Province,10.35,37.79519994,13845,Otter Tail,-150.438,-41.053,0.287003103,3,2.429217744
9167,56076000,1992,Coregonus,Eastern Broadleaf Forest Province,1.625,16.15439998,4145,Lizzie,-176.9499278,-14.815759,0.496695588,3,0.965080896
9169,56076800,1992,Coregonus,Eastern Broadleaf Forest Province,1.666666667,21.03119997,284,Fish,-175.4793429,-9.629645,0.195193581,3,0.980829253
9171,56078600,1992,Coregonus,Eastern Broadleaf Forest Province,0.875,16.76399997,4314,Pelican,-176.8264825,-7.179414,0.48343978,3,0.628608659
9179,58012300,1992,Coregonus,Laurentian Mixed Forest Province,0.074074074,46.63439993,520,Grindstone,53.5076777,-75.901233,0.1023987,3,0.071458964
9197,69011800,1992,Coregonus,Laurentian Mixed Forest Province,0.416666667,48.76799993,10236,Burntside,130.808684,125.740374,0.206251742,3,0.348306695
9201,69017400,1992,Coregonus,Laurentian Mixed Forest Province,0.166666667,6.70559999,140,East Twin,133.7036422,130.307492,0.512972834,3,0.15415068
9204,69020500,1992,Coregonus,Laurentian Mixed Forest Province,0.5,12.19199998,804,Stuart,127.6951404,154.18019,0.43675618,3,0.405465108
9210,69035000,1992,Coregonus,Laurentian Mixed Forest Province,1.625,16.76399997,652,Ge-Be-On-Equat,119.5316335,164.464729,0.301428455,3,0.965080896
9214,69037800,1992,Coregonus,Laurentian Mixed Forest Province,12.8,14.63039998,49110,Vermilion,94.1395854,119.496746,1.017504372,3,2.624668592
9219,69047000,1992,Coregonus,Laurentian Mixed Forest Province,5.888888889,24.07919996,3101,Loon,107.5497081,160.158324,0.309908429,3,1.929909808
9224,69049800,1992,Coregonus,Laurentian Mixed Forest Province,93.45454545,29.87039995,9237,Trout,105.285869,128.726895,0.328202359,3,4.548118718
9229,69055300,1992,Coregonus,Laurentian Mixed Forest Province,0.25,10.66799998,146,Bass,104.5284069,71.709939,0.325840608,3,0.223143551
9232,69061600,1992,Coregonus,Laurentian Mixed Forest Province,3.25,24.38399996,3396,Crane,92.9363514,165.460783,0.313066769,3,1.446918983
9235,69061700,1992,Coregonus,Laurentian Mixed Forest Province,16.06666667,53.33999992,5680,Sand Point,90.926,174.39,0.1627549,3,2.837127244
9238,69069300,1992,Coregonus,Laurentian Mixed Forest Province,5.3,39.31919994,14050,Namakan,75.0681995,183.419798,0.276894551,3,1.840549633
9241,69069400,1992,Coregonus,Laurentian Mixed Forest Province,0.5,5.486399992,54140,Rainy,61.8416269,196.782441,2.780302791,3,0.405465108
9245,69074400,1992,Coregonus,Laurentian Mixed Forest Province,1.666666667,18.28799997,1528,Elbow,80.5162537,133.371462,0.341872861,3,0.980829253
9252,69084500,1992,Coregonus,Laurentian Mixed Forest Province,2.35,15.23999998,24800,Kabetogama,57.1891949,183.274693,0.823432405,3,1.208960346
9262,73011700,1992,Coregonus,Eastern Broadleaf Forest Province,0.333333333,10.05839998,410,Big Spunk,-60.6922467,-133.621054,0.447370211,3,0.287682072
9265,73012800,1992,Coregonus,Eastern Broadleaf Forest Province,22.83333333,23.77439996,242,Middle Spunk,-60.1915395,-132.126692,0.165899194,3,3.171085161
9268,73020000,1992,Coregonus,Eastern Broadleaf Forest Province,0.333333333,42.67199994,3471,Koronis,-80.0901921,-161.970585,0.179874937,3,0.287682072
9276,77002400,1992,Coregonus,Eastern Broadleaf Forest Province,10.83333333,NA,124,Bass,-79.4373492,-98.158082,NA,3,2.470920408
9307,1004600,1993,Coregonus,Laurentian Mixed Forest Province,0.666666667,23.77439996,178,Ball Bluff,32.7122056,14.165427,0.153636865,4,0.510825624
9309,1008900,1993,Coregonus,Laurentian Mixed Forest Province,4,35.35679995,433,Long,16.185893,-35.30542,0.129017619,4,1.609437912
9312,1020400,1993,Coregonus,Laurentian Mixed Forest Province,0.555555556,38.09999994,736,Round,-7.8146271,-52.115398,0.136708173,4,0.441832753
9321,3015800,1993,Coregonus,Laurentian Mixed Forest Province,16.58333333,27.43199996,1588,Many Point,-138.6609175,33.359727,0.230120417,4,2.866951483
9324,3023400,1993,Coregonus,Laurentian Mixed Forest Province,2.833333333,17.67839997,416,Little Bemidji,-141.0899851,35.243168,0.255464394,4,1.343734747
9334,4000700,1993,Coregonus,Laurentian Mixed Forest Province,4,15.23999998,1850,Kitchi,-60.0383084,77.989645,0.430336284,4,1.609437912
9336,4003000,1993,Coregonus,Laurentian Mixed Forest Province,8.8,36.57599994,29775,Cass,-61.2989943,69.845136,0.359142445,4,2.282382386
9338,4003200,1993,Coregonus,Laurentian Mixed Forest Province,1.916666667,12.19199998,1350,Pimushe,-60.587,85.924,0.497174092,4,1.070441412
9340,4003500,1993,Coregonus,Laurentian Mixed Forest Province,1.5,10.66799998,288800,Red,-106.1878428,129.770179,2.173032847,4,0.916290732
9345,4008500,1993,Coregonus,Laurentian Mixed Forest Province,0.4,23.16479996,394,Swenson,-72.846099,75.006841,0.192329322,4,0.336472237
9347,4011100,1993,Coregonus,Laurentian Mixed Forest Province,9.357142857,16.76399997,1664,Turtle River,-75.7689824,87.128989,0.380987458,4,2.337676413
9349,4013500,1993,Coregonus,Laurentian Mixed Forest Province,0.333333333,14.63039998,701,Beltrami,-81.8968733,89.665173,0.351700759,4,0.287682072
9351,4015900,1993,Coregonus,Laurentian Mixed Forest Province,4,13.71599998,1584,Turtle,-86.1910191,92.039806,0.459950736,4,1.609437912
9368,11005900,1993,Coregonus,Laurentian Mixed Forest Province,0.916666667,32.00399995,1768,Washburn,-21.8875971,7.674931,0.202612532,4,0.650587566
9370,11014200,1993,Coregonus,Laurentian Mixed Forest Province,0.083333333,36.57599994,926,Long,-34.675465,25.17928,0.150819167,4,0.080042707
9372,11014700,1993,Coregonus,Laurentian Mixed Forest Province,20.5,19.81199997,69821,Winnibigoshish,-35.2789632,72.476813,0.820480375,4,3.068052935
9374,11016700,1993,Coregonus,Laurentian Mixed Forest Province,3.416666667,21.94559997,1396,Little Boy,-36.450178,15.751512,0.278531229,4,1.485385264
9377,11017100,1993,Coregonus,Laurentian Mixed Forest Province,3.833333333,28.95599996,1272,Wabedo,-39.3803473,11.880178,0.206244896,4,1.575536361
9381,11020100,1993,Coregonus,Laurentian Mixed Forest Province,5.75,18.28799997,5360,Woman,-42.533277,17.826904,0.46786977,4,1.909542505
9384,11020300,1993,Coregonus,Laurentian Mixed Forest Province,9.64,45.71999993,109415,Leech,-53.730412,42.769832,0.397798366,4,2.364620484
9387,11026300,1993,Coregonus,Laurentian Mixed Forest Province,1.666666667,8.839199987,295,Child,-48.4797467,16.696819,0.46885931,4,0.980829253
9389,11028200,1993,Coregonus,Laurentian Mixed Forest Province,8.222222222,28.34639996,484,Mann,-48.0905781,19.470267,0.165467776,4,2.22161603
9393,11035100,1993,Coregonus,Laurentian Mixed Forest Province,2.5,11.27759998,265,Five Point,-56.347536,9.22954,0.357762472,4,1.252762968
9396,11036700,1993,Coregonus,Laurentian Mixed Forest Province,0.166666667,8.229599987,462,Lind,-58.6916091,3.06809,0.5633545,4,0.15415068
9398,11049000,1993,Coregonus,Laurentian Mixed Forest Province,5,19.81199997,352,Portage,-66.9938046,53.785214,0.218628788,4,1.791759469
9400,11050400,1993,Coregonus,Laurentian Mixed Forest Province,8.333333333,25.90799996,1761,Steamboat,-70.8363885,52.908588,0.250037962,4,2.233592221
9407,16001900,1993,Coregonus,Laurentian Mixed Forest Province,2.333333333,10.66799998,411,Tom,273.194837,128.381333,0.422063163,4,1.203972804
9413,16014300,1993,Coregonus,Laurentian Mixed Forest Province,0.75,15.23999998,1873,Devil Track,246.928,116.309,0.431667625,4,0.559615788
9424,16063200,1993,Coregonus,Laurentian Mixed Forest Province,1.25,NA,174,Gull,210.3236174,153.442749,NA,4,0.810930216
9428,18002000,1993,Coregonus,Laurentian Mixed Forest Province,3.222222222,25.60319996,1038,Borden,-11.2452147,-54.739658,0.221694588,4,1.440361582
9431,18006900,1993,Coregonus,Laurentian Mixed Forest Province,5.75,17.37359997,128,Portage,-14.1653612,-39.189474,0.193603264,4,1.909542505
9432,18008800,1993,Coregonus,Laurentian Mixed Forest Province,0.083333333,5.486399992,1768,Platte,-17.1765673,-70.830671,1.181906437,4,0.080042707
9436,18030800,1993,Coregonus,Laurentian Mixed Forest Province,3.166666667,31.08959995,8468,Pelican,-35.9831058,-25.031295,0.308553217,4,1.427116356
9438,18035200,1993,Coregonus,Laurentian Mixed Forest Province,12.75,19.20239997,739,Ossawinnamakee,-37.7542388,-18.889539,0.271522359,4,2.621038824
9441,18035900,1993,Coregonus,Laurentian Mixed Forest Province,19,25.29839996,153,Star,-35.9159585,-15.828088,0.139020806,4,2.995732274
9443,18036000,1993,Coregonus,Laurentian Mixed Forest Province,4,9.143999986,50,Little Star,-35.3418338,-15.965841,0.290807956,4,1.609437912
9444,18037200,1993,Coregonus,Laurentian Mixed Forest Province,3.333333333,29.56559996,6178,North Long,-41.2452124,-39.897255,0.299864656,4,1.466337069
9446,18037600,1993,Coregonus,Laurentian Mixed Forest Province,1.25,12.19199998,459,Upper Cullen,-42.2097431,-25.779142,0.379645466,4,0.810930216
9448,18037700,1993,Coregonus,Laurentian Mixed Forest Province,37,14.02079998,405,Middle Cullen,-42.8962737,-27.330649,0.319956518,4,3.63758616
9450,18040300,1993,Coregonus,Laurentian Mixed Forest Province,11.25,11.88719998,469,Lower Cullen,-44.9332794,-28.787718,0.391483662,4,2.505525937
9454,21009200,1993,Coregonus,Eastern Broadleaf Forest Province,0.666666667,12.19199998,2559,Mary,-138.8109326,-105.499926,0.583368021,4,0.510825624
9456,21010600,1993,Coregonus,Eastern Broadleaf Forest Province,1.6,15.84959998,872,Latoka,-134.3889435,-99.899168,0.342855259,4,0.955511445
9458,21014500,1993,Coregonus,Eastern Broadleaf Forest Province,0.166666667,28.95599996,1761,Chippewa,-142.546,-86.846,0.223718177,4,0.15415068
9474,29007200,1993,Coregonus,Laurentian Mixed Forest Province,1.222222222,9.143999986,515,Eighth Crow Wing,-82.2322215,18.724383,0.520973449,4,0.798507696
9476,29007500,1993,Coregonus,Laurentian Mixed Forest Province,2.933333333,42.67199994,2607,Kabekona,-79.1804944,41.009656,0.167452741,4,1.369487243
9479,29011700,1993,Coregonus,Laurentian Mixed Forest Province,0.111111111,29.26079996,593,Spider,-86.7659447,22.929822,0.168646557,4,0.105360516
9483,29014800,1993,Coregonus,Laurentian Mixed Forest Province,0.333333333,16.76399997,505,Upper Bottle,-92.3549912,28.137551,0.282777723,4,0.287682072
9485,29016100,1993,Coregonus,Laurentian Mixed Forest Province,0.066666667,41.14799994,1863,Long,-98.2694197,10.937197,0.159663073,4,0.064538521
9488,29018000,1993,Coregonus,Laurentian Mixed Forest Province,0.25,33.52799995,712,Lower Bottle,-93.8995948,26.678978,0.154067967,4,0.223143551
9491,29024300,1993,Coregonus,Laurentian Mixed Forest Province,1,28.95599996,2239,Potato,-101.7770608,23.562747,0.237560897,4,0.693147181
9498,31021600,1993,Coregonus,Laurentian Mixed Forest Province,0.333333333,35.05199995,1953,Trout,23.4223244,50.616224,0.189654328,4,0.287682072
9503,31035300,1993,Coregonus,Laurentian Mixed Forest Province,1.333333333,10.36319998,1352,Split Hand,17.2052306,28.372438,0.585127209,4,0.84729786
9506,31057600,1993,Coregonus,Laurentian Mixed Forest Province,0.6,23.16479996,2844,Bass,5.375456,56.602465,0.315249092,4,0.470003629
9511,31068700,1993,Coregonus,Laurentian Mixed Forest Province,1.333333333,15.23999998,288,Johnson,4.8348265,91.466935,0.270310649,4,0.84729786
9513,31077900,1993,Coregonus,Laurentian Mixed Forest Province,3.888888889,7.619999988,470,Little Turtle,-3.3406645,89.68103,0.611039793,4,1.586965057
9515,31078600,1993,Coregonus,Laurentian Mixed Forest Province,5.666666667,10.66799998,1782,Jessie,-7.4833378,87.129561,0.609037338,4,1.897119985
9517,31081200,1993,Coregonus,Laurentian Mixed Forest Province,2.466666667,25.90799996,4951,Ball Club,-17.1600028,61.99466,0.323772042,4,1.243193518
9521,31085700,1993,Coregonus,Laurentian Mixed Forest Province,15,21.33599997,3222,Cut Foot Sioux,-27.828,79.186,0.353116801,4,2.772588722
9537,34007900,1993,Coregonus,Prairie Parkland Province,10.16666667,35.05199995,5821,Green,-95.3885663,-170.845972,0.249193435,4,2.41293315
9549,38048800,1993,Coregonus,Laurentian Mixed Forest Province,16.58333333,15.54479998,950,Disappointment,177.071,132.121,0.357145978,4,2.866951483
9552,38053000,1993,Coregonus,Laurentian Mixed Forest Province,37.83333333,9.143999986,337,Sucker,171.5758033,139.14869,0.468566525,4,3.659278984
9555,38053200,1993,Coregonus,Laurentian Mixed Forest Province,16.66666667,10.66799998,338,Birch,173.1150008,140.0038,0.401926063,4,2.871679625
9559,38061900,1993,Coregonus,Laurentian Mixed Forest Province,46.66666667,13.71599998,652,Newfound,168.9618834,136.618797,0.368412556,4,3.864232342
9563,38064400,1993,Coregonus,Laurentian Mixed Forest Province,11.90909091,19.81199997,1307,Moose,166.639,133.811,0.303487339,4,2.557931785
9572,38078400,1993,Coregonus,Laurentian Mixed Forest Province,1.125,14.32559998,502,Newton,149.374,131.656,0.330417552,4,0.753771802
9575,38081100,1993,Coregonus,Laurentian Mixed Forest Province,5.111111111,9.753599985,2322,Fall,148.328,127.843,0.711705978,4,1.810108608
9578,39000200,1993,Coregonus,Laurentian Mixed Forest Province,14.22040816,NA,307010,Lake of the Woods,-86.1779634,259.903325,NA,4,2.722637169
9608,48000200,1993,Coregonus,Laurentian Mixed Forest Province,16.6,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,4,2.867898902
9611,49001600,1993,Coregonus,Laurentian Mixed Forest Province,0.166666667,17.06879997,1199,Sullivan,-18.8864436,-73.525363,0.344748041,4,0.15415068
9617,56029800,1993,Coregonus,Eastern Broadleaf Forest Province,0.222222222,7.924799988,468,Deer,-158.9147037,-45.947154,0.586912222,4,0.200670695
9620,56036000,1993,Coregonus,Eastern Broadleaf Forest Province,0.166666667,37.49039994,1177,Rose,-155.373325,-10.798306,0.156233457,4,0.15415068
9624,56047500,1993,Coregonus,Eastern Broadleaf Forest Province,0.5,23.77439996,833,Pickerel,-161.5211911,-38.168926,0.225970468,4,0.405465108
9629,56052300,1993,Coregonus,Eastern Broadleaf Forest Province,1,32.00399995,1073,East Loon,-162.9013492,-15.753111,0.178832179,4,0.693147181
9634,56091500,1993,Coregonus,Eastern Broadleaf Forest Province,0.666666667,6.40079999,1025,Prairie,-181.0934857,-18.136211,0.883988692,4,0.510825624
9636,56094500,1993,Coregonus,Prairie Parkland Province,0.111111111,4.267199994,396,Orwell,-189.5601998,-60.412408,1.045395915,4,0.105360516
9652,69000300,1993,Coregonus,Laurentian Mixed Forest Province,14.1,7.619999988,7628,Birch,140.0447471,104.48046,1.226443937,4,2.714694744
9657,69006400,1993,Coregonus,Laurentian Mixed Forest Province,13.33333333,13.71599998,96,Dry,138.3513073,128.880837,0.228212975,4,2.662587827
9658,69011500,1993,Coregonus,Laurentian Mixed Forest Province,0.1,21.94559997,2667,Bear Island,131.4485048,108.378189,0.327460029,4,0.09531018
9664,69027500,1993,Coregonus,Laurentian Mixed Forest Province,4.4,NA,165,Mud,120.656,120.224,NA,4,1.686398954
9667,69037800,1993,Coregonus,Laurentian Mixed Forest Province,9.8,14.63039998,49110,Vermilion,94.1395854,119.496746,1.017504372,4,2.379546134
9676,69061700,1993,Coregonus,Laurentian Mixed Forest Province,17.73333333,53.33999992,5680,Sand Point,90.926,174.39,0.1627549,4,2.930304468
9680,69069100,1993,Coregonus,Laurentian Mixed Forest Province,17.16666667,26.82239996,1685,Johnson,84.137,171.059,0.238864903,4,2.899588413
9683,69069300,1993,Coregonus,Laurentian Mixed Forest Province,4.25,39.31919994,14050,Namakan,75.0681995,183.419798,0.276894551,4,1.658228077
9686,69069400,1993,Coregonus,Laurentian Mixed Forest Province,1,5.486399992,54140,Rainy,61.8416269,196.782441,2.780302791,4,0.693147181
9692,69076000,1993,Coregonus,Laurentian Mixed Forest Province,0.5,8.534399987,320,Little Johnson,78.1516417,173.873625,0.495580833,4,0.405465108
9698,69084500,1993,Coregonus,Laurentian Mixed Forest Province,3.4,15.23999998,24800,Kabetogama,57.1891949,183.274693,0.823432405,4,1.481604541
9701,69085900,1993,Coregonus,Laurentian Mixed Forest Province,0.5,11.27759998,247,Long,60.684,87.885,0.351526081,4,0.405465108
9717,73020000,1993,Coregonus,Eastern Broadleaf Forest Province,0.555555556,42.67199994,3471,Koronis,-80.0901921,-161.970585,0.179874937,4,0.441832753
9724,77002700,1993,Coregonus,Eastern Broadleaf Forest Province,0.666666667,21.94559997,412,Long,-79.6452793,-100.595469,0.205294278,4,0.510825624
9731,80003000,1993,Coregonus,Laurentian Mixed Forest Province,0.111111111,7.924799988,267,Lower Twin,-101.4385132,1.268618,0.510081421,4,0.105360516
9747,1007000,1994,Coregonus,Laurentian Mixed Forest Province,6.833333333,15.84959998,188,Round,25.0592406,-17.321353,0.233625991,5,2.058388132
9749,1009600,1994,Coregonus,Laurentian Mixed Forest Province,3.333333333,14.63039998,633,Dam,18.4230164,-32.673276,0.342842559,5,1.466337069
9760,3015900,1994,Coregonus,Laurentian Mixed Forest Province,3.625,30.47999995,1002,Elbow,-140.4143896,38.459411,0.184587364,5,1.531476371
9764,3035900,1994,Coregonus,Eastern Broadleaf Forest Province,12.125,16.76399997,1287,Sallie,-167.0620364,0.317623,0.357286811,5,2.574518808
9766,3037100,1994,Coregonus,Eastern Broadleaf Forest Province,40.75,21.94559997,66,Meadow,-165.1078977,-1.727904,0.129878877,5,3.731699451
9767,3038100,1994,Coregonus,Eastern Broadleaf Forest Province,2.357142857,24.99359996,3089,Detroit,-161.4422451,2.450057,0.29828105,5,1.211090272
9769,3047500,1994,Coregonus,Eastern Broadleaf Forest Province,5.625,11.27759998,1827,Melissa,-167.4223293,-2.824893,0.579719556,5,1.890850372
9772,3050300,1994,Coregonus,Eastern Broadleaf Forest Province,0.833333333,9.143999986,370,Eunice,-172.7440286,-3.129848,0.479638697,5,0.606135803
9777,4003000,1994,Coregonus,Laurentian Mixed Forest Province,23.1,36.57599994,29775,Cass,-61.2989943,69.845136,0.359142445,5,3.18221184
9779,4003500,1994,Coregonus,Laurentian Mixed Forest Province,1.375,10.66799998,288800,Red,-106.1878428,129.770179,2.173032847,5,0.864997437
9782,4013000,1994,Coregonus,Laurentian Mixed Forest Province,12.4,23.16479996,6920,Bemidji,-85.0989922,79.234392,0.393729513,5,2.595254707
9796,11012000,1994,Coregonus,Laurentian Mixed Forest Province,9.916666667,24.38399996,935,Inguadona,-31.7574459,19.186923,0.226776451,5,2.390290673
9798,11014700,1994,Coregonus,Laurentian Mixed Forest Province,35.33333333,19.81199997,69821,Winnibigoshish,-35.2789632,72.476813,0.820480375,5,3.592735593
9800,11020300,1994,Coregonus,Laurentian Mixed Forest Province,9.2,45.71999993,109415,Leech,-53.730412,42.769832,0.397798366,5,2.32238772
9808,11035000,1994,Coregonus,Laurentian Mixed Forest Province,1.75,7.619999988,185,Bowen,-59.7088936,1.594468,0.483991753,5,1.011600912
9813,11040000,1994,Coregonus,Laurentian Mixed Forest Province,7.666666667,24.38399996,145,Jack,-55.7930187,29.555847,0.142310535,5,2.159484249
9814,11041100,1994,Coregonus,Laurentian Mixed Forest Province,0.916666667,24.38399996,1657,Pine Mountain,-62.8972263,3.159753,0.261652976,5,0.650587566
9817,11041300,1994,Coregonus,Laurentian Mixed Forest Province,0.166666667,63.3983999,4640,Ten Mile,-65.5584728,19.578256,0.130182078,5,0.15415068
9819,11041500,1994,Coregonus,Laurentian Mixed Forest Province,3,28.95599996,4820,Pike Bay,-64.4184008,62.025015,0.287755208,5,1.386294361
9821,11048200,1994,Coregonus,Laurentian Mixed Forest Province,0.5,15.23999998,128,May,-66.6401725,32.925527,0.220707721,5,0.405465108
9839,18004100,1994,Coregonus,Laurentian Mixed Forest Province,7.333333333,21.94559997,462,Crooked,-15.8101766,-48.168315,0.211257937,5,2.120263536
9841,18004400,1994,Coregonus,Laurentian Mixed Forest Province,18,12.19199998,171,Hanks,-15.3851457,-49.402088,0.296601999,5,2.944438979
9843,18005000,1994,Coregonus,Laurentian Mixed Forest Province,6,12.80159998,292,Portage,-16.4421941,-50.00166,0.322909975,5,1.945910149
9846,18009600,1994,Coregonus,Laurentian Mixed Forest Province,1.333333333,14.32559998,793,Upper South Long,-25.9398482,-54.429909,0.370429424,5,0.84729786
9849,18013600,1994,Coregonus,Laurentian Mixed Forest Province,3.777777778,14.32559998,1380,South Long,-29.5641431,-57.832625,0.425458252,5,1.563975538
9855,18024200,1994,Coregonus,Laurentian Mixed Forest Province,6.888888889,9.143999986,895,Upper Mission,-28.1951276,-27.431923,0.598162995,5,2.0654553
9857,18024300,1994,Coregonus,Laurentian Mixed Forest Province,1,8.229599987,739,Lower Mission,-30.5843892,-29.875397,0.633552171,5,0.693147181
9860,18035800,1994,Coregonus,Laurentian Mixed Forest Province,4.5,NA,128,Bass,-36.6834415,-15.885235,NA,5,1.704748092
9862,18036100,1994,Coregonus,Laurentian Mixed Forest Province,1,23.46959996,186,Kimball,-37.9021742,-16.130185,0.157352102,5,0.693147181
9865,18039600,1994,Coregonus,Laurentian Mixed Forest Province,10.33333333,19.20239997,156,Edna,-46.7133174,-29.306406,0.184045684,5,2.427748236
9867,18039700,1994,Coregonus,Laurentian Mixed Forest Province,2.5,12.19199998,93,Fawn,-47.3455399,-29.050228,0.254709876,5,1.252762968
9870,21007600,1994,Coregonus,Eastern Broadleaf Forest Province,0.75,13.10639998,691,Irene,-124.3896983,-80.126016,0.391188514,5,0.559615788
9873,21010300,1994,Coregonus,Eastern Broadleaf Forest Province,1.5,15.84959998,251,Cowdry,-133.49,-97.481,0.251130884,5,0.916290732
9879,21018000,1994,Coregonus,Eastern Broadleaf Forest Province,6.909090909,12.19199998,461,Mill,-142.4301881,-102.761829,0.38005835,5,2.068012846
9891,29007700,1994,Coregonus,Laurentian Mixed Forest Province,5.111111111,10.66799998,636,Third Crow Wing,-87.5363219,7.996098,0.470740184,5,1.810108608
9894,29008500,1994,Coregonus,Laurentian Mixed Forest Province,4.333333333,10.66799998,228,Second Crow Wing,-88.7189905,5.509879,0.36425096,5,1.673976434
9896,29009200,1994,Coregonus,Laurentian Mixed Forest Province,0.333333333,10.66799998,406,Fifth Crow Wing,-89.9763228,14.434259,0.420773618,5,0.287682072
9898,29009300,1994,Coregonus,Laurentian Mixed Forest Province,2.777777778,12.19199998,358,Sixth Crow Wing,-87.8672865,15.331873,0.356776141,5,1.329135947
9901,29015100,1994,Coregonus,Laurentian Mixed Forest Province,0.2,19.81199997,1770,Mantrap,-90.2426139,30.735896,0.327389689,5,0.182321557
9903,29015600,1994,Coregonus,Laurentian Mixed Forest Province,3.785714286,19.81199997,2620,Plantagenet,-91.253542,66.582615,0.361116227,5,1.56563529
9905,29018400,1994,Coregonus,Laurentian Mixed Forest Province,9.888888889,25.60319996,364,Blue,-98.2610271,25.56736,0.170600814,5,2.387742901
9907,29021600,1994,Coregonus,Laurentian Mixed Forest Province,1.222222222,8.839199987,882,George,-95.7017431,44.851819,0.616529961,5,0.798507696
9919,31055400,1994,Coregonus,Laurentian Mixed Forest Province,1.222222222,32.00399995,1350,Siseebakwet,3.2349173,39.263725,0.189399654,5,0.798507696
9921,31055500,1994,Coregonus,Laurentian Mixed Forest Province,1.5,13.10639998,173,South Sugar,2.3574454,38.00146,0.276712073,5,0.916290732
9923,31062400,1994,Coregonus,Laurentian Mixed Forest Province,0.333333333,14.02079998,538,Grave,4.0028964,77.951581,0.343496863,5,0.287682072
9927,31085000,1994,Coregonus,Laurentian Mixed Forest Province,12.58333333,7.924799988,1287,Little Winnibigoshish,-23.234854,68.473701,0.755799024,5,2.608843551
9929,31085700,1994,Coregonus,Laurentian Mixed Forest Province,28.625,21.33599997,3222,Cut Foot Sioux,-27.828,79.186,0.353116801,5,3.388618599
9940,34007900,1994,Coregonus,Prairie Parkland Province,3.583333333,35.05199995,5821,Green,-95.3885663,-170.845972,0.249193435,5,1.522426535
9958,38052600,1994,Coregonus,Laurentian Mixed Forest Province,11.33333333,15.23999998,412,Parent,173.7921091,130.009162,0.295623761,5,2.512305624
9966,38077800,1994,Coregonus,Laurentian Mixed Forest Province,5.75,9.143999986,618,South Farm,151.9826687,121.723921,0.545269119,5,1.909542505
9969,38077900,1994,Coregonus,Laurentian Mixed Forest Province,7.083333333,17.06879997,1380,Farm,149.2888851,122.241371,0.357081033,5,2.089804329
9972,38078200,1994,Coregonus,Laurentian Mixed Forest Province,3.166666667,16.76399997,4236,Garden,147.4075573,124.9713,0.481239577,5,1.427116356
9974,38081000,1994,Coregonus,Laurentian Mixed Forest Province,0.111111111,12.80159998,472,Cedar,144.2385754,128.688542,0.364100476,5,0.105360516
9976,39000200,1994,Coregonus,Laurentian Mixed Forest Province,14.1,NA,307010,Lake of the Woods,-86.1779634,259.903325,NA,5,2.714694744
9990,44002300,1994,Coregonus,Laurentian Mixed Forest Province,1.375,4.571999993,946,North Twin,-145.9920099,53.506639,1.213016094,5,0.864997437
10001,48000200,1994,Coregonus,Laurentian Mixed Forest Province,24,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,5,3.218875825
10007,49007900,1994,Coregonus,Laurentian Mixed Forest Province,0.6,19.81199997,2990,Alexander,-65.0287778,-65.161057,0.373241115,5,0.470003629
10011,49013700,1994,Coregonus,Laurentian Mixed Forest Province,0.333333333,12.80159998,1320,Fish Trap,-71.4859809,-64.850813,0.470846374,5,0.287682072
10014,49014000,1994,Coregonus,Eastern Broadleaf Forest Province,0.666666667,26.82239996,250,Cedar,-73.115412,-108.823439,0.148247496,5,0.510825624
10020,56011400,1994,Coregonus,Eastern Broadleaf Forest Province,1.916666667,16.76399997,729,West Leaf,-137.4656081,-40.866905,0.309958985,5,1.070441412
10022,56011601,1994,Coregonus,Eastern Broadleaf Forest Province,0.444444444,14.32559998,404,Middle Leaf,-134.2420061,-41.826799,0.312955452,5,0.36772478
