Route,Lat,Lon
500728,45.591609,-94.3917155
500728,45.5906017,-94.4111333
500728,45.5967927,-94.408002
500728,45.588402,-94.435699
500728,45.5737,-94.454803
500728,45.577202,-94.466599
500728,45.5611198,-94.4771768
500728,45.562302,-94.448402
500728,45.594799,-94.415001
500728,45.580101,-94.4104
500728,45.5625,-94.4842
500728,45.573601,-94.481201
500729,45.176498,-93.702797
500729,45.1633,-93.730797
500729,45.165901,-93.765503
500729,45.172401,-93.783096
500729,45.209301,-93.796402
500729,45.251701,-93.792099
500729,45.233799,-93.7416
500729,45.218498,-93.726997
500729,45.179001,-93.730598
500729,45.174099,-93.685997
500732,44.080299,-95.8442
500732,44.037102,-95.895897
500732,44.0224,-95.922096
500732,44.008099,-95.926598
500732,44.0051,-95.943398
500732,43.9897,-95.953796
500732,43.978802,-95.953598
500732,43.964298,-95.9571
500732,43.9641,-95.948601
500732,43.9566,-95.943001
500734,44.742298,-93.257698
500734,44.7225,-93.280403
500734,44.728401,-93.311203
500734,44.741901,-93.307404
500734,44.738499,-93.299698
500734,44.748402,-93.326103
500734,44.772999,-93.324799
500734,44.803799,-93.278702
500734,44.7906,-93.273399
500734,44.773998,-93.241997
500735,44.887001,-92.942398
500735,44.834,-92.888298
500735,44.835499,-92.835899
500735,44.848801,-92.814598
500735,44.832298,-92.791397
500735,44.7985,-92.805
500735,44.800499,-92.9702
500735,44.7952,-92.982498
500735,44.848999,-92.975403
500735,44.883801,-92.975403
500742,43.783298,-91.299599
500742,43.777199,-91.299202
500742,43.772499,-91.301399
500742,43.768501,-91.336502
500742,43.7827,-91.337502
500742,43.809898,-91.304001
500742,43.821899,-91.303497
500742,43.829601,-91.298401
500742,43.825298,-91.281601
500742,43.8181,-91.274498
500791,44.7052,-93.323601
500791,44.707901,-93.330002
500791,44.718899,-93.3405
500791,44.713001,-93.344902
500791,44.708199,-93.353996
500791,44.697601,-93.344597
500791,44.6945,-93.338203
500791,44.691002,-93.340302
500791,44.6856,-93.338303
500791,44.693401,-93.319298
500795,44.896,-93.376198
500795,44.8391,-93.375397
500795,44.847301,-93.351303
500795,44.8811,-93.292198
500795,44.828701,-93.244102
500795,44.8871,-93.266197
500795,44.851398,-93.2267
500795,44.928299,-93.3004
500795,44.897202,-93.268997
500814,47.039501,-95.012299
500814,47.044399,-95.005997
500814,47.1315,-95.006897
500814,47.137402,-95.0308
500814,47.136501,-95.058601
500814,47.131802,-95.067802
500814,47.108398,-95.101997
500814,47.007301,-95.099998
500814,47.021999,-95.071602
500814,47.021999,-95.057198
500816,47.3783,-93.413002
500816,47.384899,-93.423302
500816,47.391899,-93.440201
500816,47.388,-93.445297
500816,47.387901,-93.459198
500816,47.388599,-93.472397
500816,47.388802,-93.4907
500816,47.389301,-93.521004
500816,47.390301,-93.540802
500816,47.3923,-93.556396
500817,47.646099,-92.760902
500817,47.637901,-92.764297
500817,47.616001,-92.763
500817,47.615601,-92.749603
500817,47.615601,-92.736298
500817,47.609901,-92.731003
500817,47.601898,-92.7314
500817,47.5951,-92.730797
500817,47.585098,-92.7313
500817,47.5732,-92.731598
500821,46.018501,-95.398201
500821,46.005299,-95.362297
500821,46.002701,-95.334198
500821,46.007801,-95.325996
500821,46.0493534,-95.2618209
500821,46.054667,-95.2707457
500821,46.0713573,-95.2712661
500821,46.0779742,-95.2950422
500821,46.0919457,-95.3337649
500821,46.0975071,-95.3966458
500821,46.048901,-95.4916
500821,46.0382,-95.459602
500821,46.030998,-95.436203
500821,46.028198,-95.426201
500821,46.012901,-95.375
500821,45.993599,-95.346901
500822,46.370399,-94.193001
500822,46.362202,-94.194504
500822,46.347801,-94.2062
500822,46.3619,-94.218903
500822,46.3806,-94.220001
500822,46.396999,-94.217102
500822,46.3909,-94.193001
500822,46.370602,-94.165901
500822,46.370399,-94.159302
500822,46.385899,-94.147202
500823,46.431499,-93.8256
500823,46.426998,-93.824699
500823,46.4245,-93.841202
500823,46.4347,-93.841797
500823,46.439201,-93.834702
500823,46.439499,-93.825302
500823,46.442001,-93.811996
500823,46.444901,-93.841301
500823,46.452099,-93.8311
500823,46.459999,-93.829002
500824,46.6418,-92.425903
500824,46.6166,-92.451401
500824,46.6049,-92.464897
500824,46.59,-92.495796
500824,46.622799,-92.510696
500824,46.592499,-92.529503
500824,46.5312,-92.550797
500824,46.5345,-92.5345
500824,46.534401,-92.5215
500824,46.541302,-92.508202
500827,45.745098,-95.625198
500827,45.739899,-95.631897
500827,45.730099,-95.633904
500827,45.721199,-95.633797
500827,45.7118,-95.633904
500827,45.703899,-95.635002
500827,45.697498,-95.632401
500827,45.688099,-95.628601
500827,45.684101,-95.628998
500827,45.673401,-95.6287
500829,45.0578,-93.105598
500829,45.077099,-93.105499
500829,45.1064,-93.127197
500829,45.138802,-93.125801
500829,45.150101,-93.087601
500829,45.1558,-93.088699
500829,45.145302,-93.073097
500829,45.1581,-93.056099
500829,45.176899,-93.070801
500829,45.189098,-93.072304
500834,44.743,-93.5336
500834,44.727402,-93.5196
500834,44.6875,-93.509903
500834,44.695499,-93.472397
500834,44.649899,-93.517502
500834,44.638599,-93.517403
500834,44.6217,-93.5252
500834,44.612301,-93.543404
500834,44.604599,-93.543098
500834,44.592499,-93.508202
500835,44.3301477,-91.9595703
500835,44.326199,-92.060898
500835,44.332901,-92.07
500835,44.3396,-92.077499
500835,44.344002,-92.092201
500835,44.348,-92.103996
500835,44.3475,-92.112801
500835,44.325901,-92.135902
500835,44.3204,-92.127098
500835,44.309399,-92.117599
500835,44.3032,-92.122704
500838,43.761101,-95.806099
500838,43.6684,-95.665497
500838,43.625702,-95.617996
500838,43.6269,-95.631302
500838,43.603199,-95.629402
500838,43.614201,-95.5802
500838,43.576698,-95.573898
500838,43.549,-95.554001
500838,43.5784,-95.533501
500838,43.627201,-95.577698
500893,47.6814,-94.629799
500893,47.675999,-94.622299
500893,47.666901,-94.618698
500893,47.654598,-94.596001
500893,47.6399,-94.556602
500893,47.635601,-94.549698
500893,47.625301,-94.5326
500893,47.6161,-94.510201
500893,47.593399,-94.507797
500893,47.5863,-94.4944
500895,44.970798,-93.651802
500895,44.969101,-93.6791
500895,44.975101,-93.680901
500895,44.974602,-93.689697
500895,44.975601,-93.695999
500895,44.972599,-93.696701
500895,44.954201,-93.707397
500895,44.969002,-93.707199
500895,44.9758,-93.7062
500895,44.966301,-93.725899
500895,44.969299,-93.731499
500914,47.196201,-95.252998
500914,47.199402,-95.241699
500914,47.193901,-95.2304
500914,47.193802,-95.216797
500914,47.190201,-95.205902
500914,47.191502,-95.191704
500914,47.190102,-95.181297
500914,47.188999,-95.168098
500914,47.1758,-95.166603
500914,47.165001,-95.166496
500916,47.678001,-92.991898
500916,47.676601,-92.976196
500916,47.6646,-92.975601
500916,47.660999,-92.984901
500916,47.661301,-93.006599
500916,47.6618,-93.0196
500916,47.665001,-93.028503
500916,47.665501,-93.033699
500916,47.661301,-93.040298
500916,47.651299,-93.055603
500921,46.500801,-95.061798
500921,46.4991,-95.076401
500921,46.484501,-95.124702
500921,46.513802,-95.127899
500921,46.527,-95.114197
500921,46.528702,-95.086403
500921,46.528599,-95.070099
500921,46.5163,-95.061699
500921,46.514,-95.049797
500921,46.490799,-95.009804
500922,45.997898,-94.933403
500922,45.997799,-94.940804
500922,45.997601,-94.958
500922,46.002399,-94.9683
500922,46.014301,-94.985001
500922,46.021999,-95.002502
500922,46.023899,-95.013298
500922,46.021999,-95.021896
500922,46.019699,-95.033501
500922,46.014999,-95.034203
500923,46.025902,-93.159698
500923,46.046799,-93.159401
500923,46.0541,-93.1418
500923,46.0714,-93.1381
500923,46.0825,-93.117401
500923,46.085999,-93.105797
500923,46.0858,-93.091904
500923,46.087601,-93.075897
500923,46.098801,-93.0756
500923,46.128899,-93.073502
500924,46.963001,-92.090202
500924,46.966499,-92.115601
500924,46.959599,-92.124496
500924,46.9669,-92.136299
500924,46.966999,-92.1492
500924,46.975399,-92.1297
500924,46.983002,-92.121803
500924,46.995998,-92.117798
500924,46.995899,-92.1073
500924,46.976501,-92.111702
500929,45.670601,-93.287102
500929,45.655102,-93.287003
500929,45.641399,-93.2873
500929,45.632401,-93.285797
500929,45.6306,-93.301399
500929,45.642899,-93.307198
500929,45.652901,-93.306702
500929,45.664299,-93.306602
500929,45.672901,-93.306297
500929,45.673,-93.293198
500932,44.715801,-95.253304
500932,44.716099,-95.267502
500932,44.716301,-95.285698
500932,44.752499,-95.299698
500932,44.760201,-95.290398
500932,44.759899,-95.308899
500932,44.759899,-95.324699
500932,44.757599,-95.3423
500932,44.760101,-95.374603
500932,44.7738,-95.396103
500934,44.277699,-93.241699
500934,44.280499,-93.247101
500934,44.330399,-93.302498
500934,44.336399,-93.3022
500934,44.3414,-93.295303
500934,44.357601,-93.301903
500934,44.365398,-93.3022
500934,44.3634,-93.322098
500934,44.345901,-93.322601
500934,44.339001,-93.322601
500935,44.916401,-92.785103
500935,44.918598,-92.801399
500935,44.912498,-92.827499
500935,44.934799,-92.842499
500935,44.942799,-92.841797
500935,44.939602,-92.8293
500935,44.931702,-92.8078
500935,44.9277,-92.802498
500935,44.941002,-92.7967
500935,44.910099,-92.7799
500991,45.3442,-94.1838
500991,45.3522,-94.183899
500991,45.363098,-94.1754
500991,45.362999,-94.162102
500991,45.3498,-94.170799
500991,45.3659,-94.1437
500991,45.3634,-94.138199
500991,45.350498,-94.138199
500991,45.3283,-94.1577
500991,45.3204,-94.1651
500991,45.372601,-94.153297
500991,45.3186,-94.147903
500993,46.985802,-94.8526
500993,46.9827,-94.865997
500993,47.009602,-94.924103
500993,47.011299,-94.933403
500993,47.044998,-94.913101
500993,47.051701,-94.916901
500993,47.066601,-94.966599
500993,47.0756,-94.9795
500993,47.104099,-94.980301
500993,47.1194,-94.9814
500995,44.9105,-93.003197
500995,44.914101,-93.001701
500995,44.9179,-92.9944
500995,44.922199,-92.991501
500995,44.924801,-93.003799
500995,44.93,-92.992798
500995,44.9319,-93.001801
500995,44.942699,-93
500995,44.961102,-92.992203
500995,44.967098,-92.995201
501021,46.297401,-95.592499
501021,46.289101,-95.596703
501021,46.291,-95.606201
501021,46.271198,-95.625999
501021,46.266399,-95.6054
501021,46.258999,-95.5737
501021,46.260899,-95.546799
501021,46.281502,-95.567001
501021,46.2827,-95.583801
501021,46.2841,-95.596397
501022,46.034901,-94.353203
501022,46.034599,-94.365196
501022,46.034302,-94.386398
501022,46.042,-94.421997
501022,46.042702,-94.459099
501022,46.047298,-94.472504
501022,46.049999,-94.632896
501022,46.0578,-94.6138
501022,46.064201,-94.576698
501022,46.0774,-94.579903
501023,46.137501,-93.724403
501023,46.1367,-93.764503
501023,46.126499,-93.760399
501023,46.102299,-93.723099
501023,46.096699,-93.743698
501023,46.131901,-93.723701
501023,46.144699,-93.724503
501023,46.132099,-93.689499
501023,46.158298,-93.7658
501023,46.1516,-93.746101
501029,45.601398,-93.489998
501029,45.602901,-93.512001
501029,45.612598,-93.510902
501029,45.623299,-93.510803
501029,45.624599,-93.5009
501029,45.616402,-93.499702
501029,45.616299,-93.492401
501029,45.616501,-93.477203
501029,45.621201,-93.472397
501029,45.634102,-93.468697
501034,44.713501,-93.345596
501034,44.695301,-93.360001
501034,44.689602,-93.388397
501034,44.652302,-93.386398
501034,44.641701,-93.399597
501034,44.630299,-93.410202
501034,44.622398,-93.414902
501034,44.7243,-93.366402
501034,44.721401,-93.344902
501034,44.7318,-93.3368
501095,44.977299,-93.002602
501095,44.982101,-92.993301
501095,44.988701,-92.991798
501095,44.994099,-92.995399
501095,44.995602,-93.009003
501095,45.0079,-93.005997
501095,45.003799,-93.022003
501095,45.008701,-93.030998
501095,45.0037,-93.035698
501095,44.9935,-93.034103
501122,46.977699,-94.323196
501122,46.977699,-94.337303
501122,46.970299,-94.330597
501122,46.9631,-94.339401
501122,46.957199,-94.3461
501122,46.952202,-94.352798
501122,46.935799,-94.347298
501122,46.930199,-94.360497
501122,46.944698,-94.358597
501122,46.9338,-94.406303
501129,45.283699,-93.422401
501129,45.2794,-93.426498
501129,45.272202,-93.4487
501129,45.2687,-93.455704
501129,45.274101,-93.4599
501129,45.284901,-93.460503
501129,45.289799,-93.467499
501129,45.288898,-93.473801
501129,45.287701,-93.448402
501129,45.283298,-93.439598
501134,44.179501,-93.982697
501134,44.1819,-93.961304
501134,44.181099,-93.923103
501134,44.1875,-93.908897
501134,44.206501,-93.889099
501134,44.203899,-93.846199
501134,44.226799,-93.823799
501134,44.239201,-93.833199
501134,44.237598,-93.870796
501134,44.214298,-93.868599
501195,45.013901,-93.045502
501195,45.018799,-93.033203
501195,45.0224,-93.017197
501195,45.0173,-93.012001
501195,45.028301,-93.053101
501195,45.027901,-93.0429
501195,45.0331,-93.026901
501195,45.028599,-93.015404
501195,45.033199,-93.000702
501195,45.031399,-92.987801
501229,45.777699,-93.266502
501229,45.796001,-93.263702
501229,45.8102,-93.265602
501229,45.8395,-93.258003
501229,45.852402,-93.225998
501229,45.868801,-93.195
501229,45.889801,-93.179199
501229,45.941101,-93.184402
501229,45.961601,-93.184502
501229,45.9809,-93.166603
501434,44.902699,-93.4412
501434,44.933998,-93.457199
501434,44.943401,-93.434303
501434,44.942402,-93.476997
501434,44.953098,-93.487503
501434,44.932999,-93.498703
501434,44.911301,-93.476196
501434,44.899399,-93.473602
501434,44.890099,-93.471397
501434,44.9067,-93.4589
